YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,13,878,196,500,0,174,24,142,0,22,0,-1332,0,0,1828,0,202,0,0,2634,0
2024,4,3,14,880,201,502,0,174,40,152,0,20,0,-1456,0,0,1894,0,203,0,0,2610,0
2024,4,3,15,878,210,508,0,174,80,118,0,22,0,-1472,0,0,1896,0,194,0,0,2608,0
2024,4,3,16,880,202,514,0,172,102,112,0,22,0,-1330,0,0,1874,0,194,0,0,2742,0
2024,4,3,17,878,204,528,0,172,126,82,0,22,0,-1232,0,0,2024,0,194,0,0,2998,0
2024,4,3,18,878,343,550,0,170,164,98,0,40,0,-1548,0,0,2271,0,222,0,0,3188,0
2024,4,3,19,878,405,556,0,170,188,80,0,30,0,-1624,0,0,2333,0,264,0,0,3280,0
2024,4,3,20,880,406,560,0,166,226,74,0,28,0,-1654,0,0,2334,0,286,0,0,3306,0
2024,4,3,21,878,316,552,0,174,326,64,0,30,0,-1734,0,0,2334,0,302,0,0,3242,0
2024,4,3,22,878,214,550,0,168,570,72,0,34,0,-1858,0,0,2308,0,298,0,0,3234,0
2024,4,3,23,878,210,534,0,174,626,84,0,40,0,-1880,0,0,2322,0,310,0,0,3298,0
2024,4,3,24,878,262,538,0,174,488,102,0,38,0,-1848,0,0,2334,0,304,0,0,3270,0
2024,4,3,25,878,216,514,0,178,450,98,0,32,0,-1778,0,0,2178,0,312,0,0,3078,0
2024,4,3,26,878,192,516,0,174,416,92,0,30,0,-1742,0,0,2196,0,328,0,0,3080,0
2024,4,3,27,878,246,530,0,174,270,72,0,30,0,-1562,0,0,2310,0,312,0,0,3260,0
2024,4,3,28,880,224,528,0,170,232,88,0,16,0,-1468,0,0,2286,0,300,0,0,3256,0
2024,4,3,29,878,284,542,0,174,236,96,0,10,0,-1648,0,0,2326,0,306,0,0,3204,0
2024,4,3,30,880,192,530,0,172,310,104,0,10,0,-1656,0,0,2322,0,308,0,0,3172,0
2024,4,3,31,878,180,522,0,176,410,118,0,10,0,-1820,0,0,2290,0,300,0,0,3064,0
2024,4,3,32,880,181,526,0,172,446,120,0,28,0,-1802,0,0,2238,0,309,0,0,3098,0
2024,4,3,33,878,181,516,0,176,460,124,0,30,0,-1894,0,0,2282,0,315,0,0,3068,0
2024,4,3,34,880,202,526,0,172,354,114,0,28,0,-1872,0,0,2343,0,309,0,0,3056,0
2024,4,3,35,878,301,522,0,176,182,132,0,30,0,-1880,0,0,2336,0,299,0,0,2976,0
2024,4,3,36,880,383,540,0,170,62,152,0,48,0,-1842,0,0,2346,0,299,0,0,3038,0
2024,4,3,37,878,397,552,0,174,10,130,0,48,0,-1788,0,0,2342,0,287,0,0,3030,0
2024,4,3,38,878,345,564,0,174,0,110,0,50,0,-1728,0,0,2342,0,289,0,0,3024,0
2024,4,3,39,878,363,514,0,174,0,94,0,48,0,-1680,0,0,2254,0,289,0,0,2934,0
2024,4,3,40,878,379,528,0,172,0,84,0,48,0,-1692,0,0,2220,0,297,0,0,2914,0
2024,4,3,41,878,291,512,0,176,0,60,0,30,0,-1580,0,0,2208,0,255,0,0,2830,0
2024,4,3,42,878,241,526,0,176,0,56,0,38,0,-1544,0,0,2198,0,223,0,0,2792,0
2024,4,3,43,878,194,506,0,176,0,50,0,40,0,-1536,0,0,2190,0,184,0,0,2682,0
2024,4,3,44,878,184,506,0,178,0,42,0,38,0,-1568,0,0,2150,0,176,0,0,2584,0
2024,4,3,45,878,193,456,0,176,0,40,0,40,0,-1410,0,0,1935,0,184,0,0,2492,0
2024,4,3,46,878,196,510,0,180,0,52,0,38,0,-1398,0,0,1786,0,196,0,0,2438,0
2024,4,3,47,878,200,474,0,176,0,48,0,30,0,-1274,0,0,1720,0,162,0,0,2414,0
2024,4,3,48,878,198,490,0,176,0,60,0,22,0,-1174,0,0,1610,0,106,0,0,2366,0
2024,4,4,1,878,192,440,0,176,0,58,-270,0,0,-838,0,0,1556,0,96,0,0,2288,0
2024,4,4,2,878,192,478,0,178,0,70,-260,0,0,-956,0,0,1592,0,98,0,0,2270,0
2024,4,4,3,878,224,500,0,174,0,58,-260,0,0,-1160,0,0,1744,0,98,0,0,2256,0
2024,4,4,4,878,198,508,0,180,0,58,-258,0,0,-1310,0,0,1966,0,100,0,0,2320,0
2024,4,4,5,878,170,502,0,176,0,66,-256,0,0,-1288,0,0,2050,0,94,0,0,2392,0
2024,4,4,6,878,188,510,0,176,0,64,0,44,0,-1530,0,0,2064,0,94,0,0,2488,0
2024,4,4,7,878,186,492,0,176,0,70,0,52,0,-1396,0,0,2064,0,76,0,0,2598,0
2024,4,4,8,878,188,524,0,174,0,72,0,50,0,-1348,0,0,2064,0,70,0,0,2672,0
2024,4,4,9,878,188,580,0,176,0,86,0,48,0,-1444,0,0,2108,0,76,0,0,2696,0
2024,4,4,10,878,190,600,0,174,0,82,0,50,0,-1380,0,0,2048,0,76,0,0,2718,0
2024,4,4,11,878,214,578,0,174,0,98,0,50,0,-1584,0,0,2170,0,114,0,0,2692,0
2024,4,4,12,878,188,556,0,172,0,78,0,56,0,-1432,0,0,2060,0,82,0,0,2638,0
2024,4,4,13,878,188,532,0,174,36,88,0,54,0,-1444,0,0,1958,0,84,0,0,2548,0
2024,4,4,14,878,191,530,0,176,144,92,0,52,0,-1576,0,0,1895,0,120,0,0,2502,0
2024,4,4,15,878,188,484,0,174,368,108,0,50,0,-1704,0,0,1858,0,94,0,0,2498,0
