YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,5,17,0,5596,2070,2,178,1806,42,0,64,2438,0,0,0,2828,0,238,0,0,15290,28
2024,4,5,18,0,5944,2030,2,178,2428,38,0,110,2360,0,0,0,2858,0,234,0,0,16210,28
2024,4,5,19,0,6416,2042,2,174,2850,30,0,130,2062,0,0,0,2872,0,234,0,0,16842,30
2024,4,5,20,0,6082,2012,0,180,3344,28,0,148,1910,0,0,0,2856,0,236,0,0,16830,34
2024,4,5,21,0,6004,1916,2,176,3414,22,-52,0,1896,0,0,0,2876,0,234,0,0,16620,132
2024,4,5,22,0,6110,1936,2,182,3270,18,0,22,1852,0,0,0,2852,0,232,0,0,16614,138
2024,4,5,23,0,6240,1948,2,178,2960,14,0,54,1932,0,0,0,2880,0,244,0,0,16584,132
2024,4,5,24,0,6274,1932,2,182,2612,14,0,52,2120,0,0,0,2832,0,246,0,0,16400,134
2024,4,5,25,0,5954,1938,2,178,2234,12,0,42,2180,0,0,0,2614,0,244,0,0,15534,136
2024,4,5,26,0,5690,2058,0,178,1684,12,0,148,2790,0,0,0,2598,0,242,0,0,15426,26
2024,4,5,27,0,6436,2148,2,180,1436,14,0,160,2930,0,0,0,2838,0,240,0,0,16410,26
2024,4,5,28,0,6184,2140,2,178,1242,10,0,246,3492,0,0,0,2858,0,242,0,0,16626,32
2024,4,5,29,0,6610,2186,2,178,970,18,0,226,3290,0,0,0,2834,0,244,0,0,16590,32
2024,4,5,30,0,6644,2204,2,178,758,20,0,692,3150,0,0,0,2664,0,242,0,0,16582,28
2024,4,5,31,0,6412,2240,2,178,572,20,0,548,3324,0,0,0,2742,0,244,0,0,16308,26
2024,4,5,32,0,6490,2212,2,180,456,26,0,432,3516,0,0,0,2858,0,242,0,0,16434,20
2024,4,5,33,0,7022,2256,0,182,256,32,0,570,2882,0,0,0,2866,0,244,0,0,16336,26
2024,4,5,34,0,6682,2258,2,182,126,50,0,466,3248,0,0,0,2864,0,242,0,0,16144,24
2024,4,5,35,0,7074,2250,2,180,52,42,0,1078,2066,0,0,0,2868,0,246,0,0,15882,24
2024,4,5,36,0,7228,2300,2,180,20,54,0,686,2222,0,0,0,2862,0,246,0,0,15826,26
2024,4,5,37,0,7278,2314,2,178,0,74,0,474,2330,0,0,0,2860,0,246,0,0,15788,32
2024,4,5,38,0,7380,2308,2,182,0,72,0,472,2076,0,0,0,2868,0,236,0,2,15620,22
2024,4,5,39,0,7634,2256,0,180,0,68,0,498,1650,0,0,0,2864,0,236,0,0,15414,28
2024,4,5,40,0,7326,2266,2,182,0,74,0,396,1696,0,0,0,2846,0,236,0,2,15048,22
2024,4,5,41,0,7256,2260,2,180,0,60,0,294,1696,0,0,0,2864,0,236,0,2,14878,28
2024,4,5,42,0,6902,2086,2,184,0,64,0,360,1932,0,0,0,2864,0,236,0,0,14654,24
2024,4,5,43,0,6616,2046,2,182,0,48,0,572,1802,0,0,0,2868,0,238,0,2,14402,26
2024,4,5,44,0,6200,2058,2,182,0,40,0,516,1988,0,0,0,2852,0,236,0,0,14102,28
2024,4,5,45,0,6392,2046,2,182,0,24,0,734,1444,0,0,0,2842,0,226,0,2,13916,22
