YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,8,4525,4341,1802,0,293,0,56,-160,0,0,-422,0,0,2095,189,311,0,0,13099,69
2024,4,4,9,4525,4461,1822,0,293,0,52,-159,0,0,-552,0,0,2096,199,312,0,0,13116,67
2024,4,4,10,4526,4525,1826,0,292,0,72,0,163,0,-960,0,0,2105,196,310,0,0,13122,67
2024,4,4,11,4526,4068,1829,0,292,0,100,0,179,0,-684,0,0,2116,186,311,0,0,12990,67
2024,4,4,12,4526,4093,1850,0,292,3,99,0,182,0,-884,0,0,2113,194,310,0,0,12843,65
2024,4,4,13,4526,4306,1855,0,292,106,88,0,19,0,-1138,0,0,2114,202,307,0,0,12736,59
2024,4,4,14,4526,3902,1873,0,293,394,78,-667,0,52,0,0,0,2104,198,311,0,0,13124,60
2024,4,4,15,4525,3983,1903,0,292,743,79,-687,0,124,0,0,0,2112,191,324,0,0,13638,49
2024,4,4,16,4525,4486,1907,0,294,1093,68,-660,0,0,-50,0,0,2115,245,327,0,0,14399,49
2024,4,4,17,4524,4508,2012,0,294,1460,77,-151,0,0,-438,0,0,2111,448,330,0,0,15212,37
2024,4,4,18,4524,4687,2007,0,294,1771,94,0,248,0,-688,0,0,2112,490,338,0,0,15914,37
2024,4,4,19,4525,3596,2141,0,294,2118,81,-37,0,648,0,0,0,2109,379,338,0,0,16205,13
2024,4,4,20,4525,3528,2148,0,293,2474,85,-277,0,846,0,0,0,2098,242,340,0,0,16314,12
2024,4,4,21,4525,3454,2156,0,293,2543,98,-276,0,1014,0,0,0,2113,172,340,0,0,16412,-20
2024,4,4,22,4524,3258,2166,0,294,2600,90,-282,0,1110,0,0,0,2113,172,341,0,0,16370,-16
2024,4,4,23,4524,3096,2190,0,296,2671,102,-305,0,1062,0,0,0,2110,173,343,0,0,16244,-18
2024,4,4,24,4524,2774,2191,0,296,2891,109,-492,0,990,0,0,0,2114,173,344,0,0,15897,-17
2024,4,4,25,4525,2357,2079,0,295,3076,92,-692,0,970,0,0,0,2117,173,345,0,0,15319,-18
2024,4,4,26,4524,2709,2111,0,295,2917,89,-987,0,944,0,0,0,2138,173,344,0,0,15241,-16
2024,4,4,27,4524,2998,2220,0,294,2734,97,-740,0,1092,0,0,0,2162,173,342,0,0,15868,-28
2024,4,4,28,4524,3045,2237,0,293,2717,87,-646,0,962,0,0,0,2180,173,342,0,0,15888,-26
2024,4,4,29,4524,3140,2237,0,294,2597,99,-337,0,464,0,0,0,2204,173,343,0,0,15731,-7
2024,4,4,30,4524,3630,2245,0,295,2543,104,-324,0,128,0,0,0,2204,173,343,0,0,15858,-7
2024,4,4,31,4524,3957,2307,0,295,2184,106,-316,0,0,-86,0,0,2203,180,342,0,0,15727,31
2024,4,4,32,4525,4170,2372,0,295,1707,114,-70,0,166,0,0,0,2165,81,342,0,0,15895,28
2024,4,4,33,4525,4900,2407,0,299,1203,118,0,587,0,-664,0,0,2144,3,343,0,0,15922,57
2024,4,4,34,4525,4334,2416,0,294,700,122,0,455,318,0,0,0,2126,10,342,0,0,15696,54
2024,4,4,35,4525,3990,2420,0,294,354,118,0,440,774,0,0,0,2129,165,324,0,0,15604,71
2024,4,4,36,4524,4189,2430,0,293,117,115,0,407,568,0,0,0,2150,425,318,0,0,15606,70
2024,4,4,37,4524,4893,2431,0,293,7,103,0,388,248,0,0,0,2198,370,309,0,0,15843,79
2024,4,4,38,4524,5348,2375,0,293,0,86,0,422,0,-36,0,0,2200,465,306,0,0,16061,78
2024,4,4,39,4524,5170,2371,0,294,0,76,0,260,382,0,0,0,2203,193,305,0,0,15855,77
2024,4,4,40,4524,5092,2382,0,296,0,76,0,296,178,0,0,0,2202,198,305,0,0,15626,77
2024,4,4,41,4524,5064,2290,0,297,0,75,0,294,20,0,0,0,2203,199,307,0,0,15348,75
2024,4,4,42,4524,5047,2238,0,296,0,69,0,291,0,-18,0,0,2150,201,307,0,0,15178,73
2024,4,4,43,4524,5247,2093,0,296,0,67,0,297,0,-346,0,0,2204,233,308,0,0,14996,73
2024,4,4,44,4525,5184,2095,0,295,0,62,0,269,0,-530,0,0,2202,194,308,0,0,14675,71
2024,4,4,45,4525,4822,2000,0,294,0,76,0,248,0,-402,0,0,2160,178,308,0,0,14275,66
2024,4,4,46,4525,4687,1978,0,295,0,88,0,275,0,-732,0,0,2144,198,310,0,0,13835,67
2024,4,4,47,4524,4329,1980,0,293,0,90,0,275,0,-476,0,0,2125,200,311,0,0,13716,65
2024,4,4,48,4524,4207,1981,0,293,0,89,0,278,0,-804,0,0,2098,192,314,0,0,13238,66
2024,4,5,1,4526,4366,1880,0,293,0,82,0,240,0,-1234,0,0,2096,191,315,0,0,12814,59
2024,4,5,2,4525,3566,1881,0,293,0,92,0,156,0,-816,0,0,2101,194,319,0,0,12367,56
2024,4,5,3,4523,3601,1899,0,292,0,99,0,162,0,-1072,0,0,2102,201,321,0,0,12191,63
2024,4,5,4,4524,3741,1901,0,291,0,88,0,161,0,-1116,0,0,2101,197,322,0,0,12273,63
2024,4,5,5,4524,4360,1868,0,290,0,76,0,165,0,-1404,0,0,2101,206,324,0,0,12582,72
2024,4,5,6,4524,4537,1871,0,292,0,77,0,151,0,-1176,0,0,2098,183,324,0,0,12951,70
2024,4,5,7,4524,4472,2185,0,294,0,84,0,127,0,-1004,0,0,2098,174,325,0,0,13353,74
2024,4,5,8,4524,4353,2187,0,294,0,81,0,134,0,-844,0,0,2098,174,326,0,0,13398,71
2024,4,5,9,4524,4471,2192,0,293,0,71,0,131,0,-834,0,0,2103,174,326,0,0,13529,78
2024,4,5,10,4525,4683,2185,0,293,0,54,0,148,0,-1064,0,0,2105,174,324,0,0,13505,78
2024,4,5,11,4525,4066,1852,0,293,0,55,0,132,0,-66,0,0,2103,179,323,0,0,13534,72
2024,4,5,12,4525,4538,1847,0,292,3,54,0,165,0,-824,0,0,2114,247,320,0,0,13355,74
2024,4,5,13,4525,4610,1852,0,293,99,59,0,124,0,-822,0,0,2057,238,315,0,0,13408,58
2024,4,5,14,4525,4337,1874,0,294,383,54,0,130,0,-568,0,0,2040,181,315,0,0,13624,59
2024,4,5,15,4526,4314,1917,0,293,778,42,0,139,0,-574,0,0,2042,185,322,0,0,14036,52
2024,4,5,16,4525,3899,1964,0,294,1204,37,0,169,0,-144,0,0,2039,233,329,0,0,14599,50
2024,4,5,17,4525,4285,2336,0,295,1728,30,0,163,0,-668,0,0,2041,433,335,0,0,15528,25
2024,4,5,18,4525,3909,2351,0,296,2464,24,0,125,0,-288,0,0,2030,474,335,0,0,16267,22
2024,4,5,19,4524,3495,2358,0,293,3215,19,0,123,0,-144,0,0,2041,359,336,0,0,16604,-15
2024,4,5,20,4525,2898,2350,0,293,3674,16,-28,0,96,0,0,0,2071,298,336,0,0,16514,-15
2024,4,5,21,4524,2784,2091,0,294,3940,15,-377,0,428,0,0,0,2107,173,337,0,0,16282,-34
2024,4,5,22,4524,2690,2091,0,296,3989,14,-398,0,288,0,0,0,2114,173,337,0,0,16085,-33
2024,4,5,23,4524,2429,2021,0,298,4110,11,-545,0,442,0,0,0,2120,173,339,0,0,15899,-23
2024,4,5,24,4524,2435,2021,0,296,4018,9,-997,0,790,0,0,0,2100,173,339,0,0,15687,-21
2024,4,5,25,4524,2431,1980,0,296,3804,8,-1608,0,1054,0,0,0,2006,173,341,0,0,14993,-16
