YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,2,38,0,1473,644,0,241,0,47,0,0,830,0,0,0,2813,62,387,0,1,6498,0
2024,4,2,39,0,1146,644,0,240,0,61,0,0,956,0,0,0,2807,62,389,0,1,6307,0
2024,4,2,40,0,1295,645,0,239,0,57,0,0,784,0,0,0,2824,62,389,0,1,6296,0
2024,4,2,41,0,1257,648,0,240,0,63,0,0,696,0,0,0,2814,62,389,0,1,6171,0
2024,4,2,42,0,1408,649,0,240,0,76,0,0,524,0,0,0,2803,62,391,0,1,6154,0
2024,4,2,43,0,1319,649,0,240,0,93,-10,0,544,0,0,0,2775,62,365,0,0,6037,0
2024,4,2,44,0,1368,652,0,239,0,100,-74,0,466,0,0,0,2778,61,357,0,0,5947,0
2024,4,2,45,0,1178,660,0,240,0,100,-101,0,448,0,0,0,2784,60,356,0,0,5724,0
2024,4,2,46,0,1279,656,0,239,0,107,-147,0,368,0,0,0,2735,60,358,0,0,5655,0
2024,4,2,47,0,1414,658,0,241,0,113,-140,0,400,0,0,0,2561,60,356,0,0,5661,0
2024,4,2,48,0,1233,673,0,238,0,110,-73,0,464,0,0,0,2448,59,356,0,0,5508,0
2024,4,3,1,0,1220,661,0,234,0,121,-142,0,448,0,0,0,2427,57,356,0,0,5381,0
2024,4,3,2,0,1018,652,0,233,0,125,-190,0,588,0,0,0,2427,56,356,0,0,5264,0
2024,4,3,3,0,1231,660,0,234,0,118,-162,0,456,0,0,0,2431,56,356,0,0,5378,0
2024,4,3,4,0,1086,656,0,234,0,129,-57,0,420,0,0,0,2428,56,356,0,0,5308,0
2024,4,3,5,0,1268,652,0,234,0,140,0,0,508,0,0,0,2431,57,354,0,0,5643,0
2024,4,3,6,0,1222,651,0,234,0,137,0,0,540,0,0,0,2428,58,382,0,0,5652,0
2024,4,3,7,0,1319,648,0,233,0,119,0,10,792,0,0,0,2440,58,390,0,0,6010,0
2024,4,3,8,0,1312,647,0,233,0,131,0,42,844,0,0,0,2443,59,390,0,0,6102,0
