YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,35,0,20859,1967,0,399,73,48,0,1640,2239,0,0,0,5601,55,758,0,0,33896,257
2024,4,3,36,0,20708,1974,0,399,21,52,0,1938,2160,0,0,0,5604,55,746,0,0,33901,244
2024,4,3,37,0,20786,1929,0,401,0,59,0,1921,2199,0,0,0,5641,55,792,0,0,34053,270
2024,4,3,38,0,20483,1932,0,402,0,65,0,1863,2284,0,0,0,5649,55,849,0,0,33848,266
2024,4,3,39,0,20534,1942,0,403,0,81,0,1329,2215,0,0,0,5646,54,857,0,0,33335,273
2024,4,3,40,0,20050,1940,0,403,0,81,0,1068,2344,0,0,0,5645,55,809,0,0,32676,281
2024,4,3,41,0,19797,1851,0,403,0,85,0,600,2570,0,0,0,5644,55,807,0,0,32092,280
2024,4,3,42,0,19682,1804,0,403,0,90,0,210,2472,0,0,0,5647,55,842,0,0,31494,289
2024,4,3,43,0,19186,1783,0,404,0,96,0,78,2442,0,0,0,5647,55,818,0,0,30791,284
2024,4,3,44,0,18229,1782,0,404,0,97,0,0,2527,0,0,0,5646,55,822,0,0,29854,293
2024,4,3,45,0,17902,1779,0,404,0,90,0,0,2285,0,0,0,5646,55,760,0,0,29205,284
2024,4,3,46,0,16986,1756,0,403,0,87,0,16,2389,0,0,0,5646,55,708,0,0,28339,295
2024,4,3,47,0,16552,1739,0,404,0,81,0,131,2018,0,0,0,5573,54,702,0,0,27500,247
2024,4,3,48,0,16050,1726,0,402,0,72,-66,0,1766,0,0,0,5539,53,743,0,0,26512,226
2024,4,4,1,0,15267,1780,0,395,0,68,-792,0,2162,0,0,0,5449,53,694,0,0,25349,273
2024,4,4,2,0,15109,1786,0,395,0,66,-1643,0,2040,0,0,0,5452,53,685,0,0,24320,377
2024,4,4,3,0,15227,1797,0,395,0,66,-2061,0,1799,0,0,0,5453,53,706,0,0,23832,398
2024,4,4,4,0,15354,1807,0,397,0,62,-2079,0,1469,0,0,0,5453,53,709,0,0,23635,408
2024,4,4,5,0,15294,1828,0,396,0,59,-2078,0,1492,0,0,0,5453,53,758,0,0,23663,408
2024,4,4,6,0,15358,1827,0,395,0,53,-2077,0,1507,0,0,0,5451,53,760,0,0,23733,406
2024,4,4,7,0,15482,1841,0,396,0,50,-2077,0,1592,0,0,0,5450,53,727,0,0,23918,405
2024,4,4,8,0,15509,1823,0,397,0,50,-2074,0,1661,0,0,0,5451,53,708,0,0,23975,398
2024,4,4,9,0,15556,1738,0,397,0,53,-2071,0,1876,0,0,0,5471,54,666,0,0,24134,393
2024,4,4,10,0,15239,1729,0,397,0,56,-2070,0,2189,0,0,0,5552,54,672,0,0,24185,366
2024,4,4,11,0,15549,1686,0,396,0,55,-1906,0,2106,0,0,0,5548,54,709,0,0,24547,350
2024,4,4,12,0,14881,1667,0,396,67,52,-650,0,1738,0,0,0,5550,54,732,0,0,24804,316
2024,4,4,13,0,14576,1647,0,398,394,56,0,0,1610,0,0,0,5549,54,687,0,0,25284,313
2024,4,4,14,0,15202,1641,0,398,1013,61,0,203,1335,0,0,0,5476,54,662,0,0,26322,278
2024,4,4,15,0,15562,1675,0,397,1431,67,0,385,1634,0,0,0,5503,54,733,0,0,27728,288
2024,4,4,16,0,15354,1678,0,398,1642,53,0,311,2723,0,0,0,5512,54,740,0,0,28734,269
